year,month,day,hour,minute,second,angle_x,angle_y,angle_z,dt
2013,4,20,1,0,13.0,32.066,27.842,0.0,2013-04-20 01:00:13
2013,4,20,1,0,14.0,32.102,27.362,0.0,2013-04-20 01:00:14
2013,4,20,1,0,15.0,32.137,26.877,0.0,2013-04-20 01:00:15
2013,4,20,1,0,16.0,32.173,26.388,0.0,2013-04-20 01:00:16
2013,4,20,1,0,17.0,32.208,25.894,0.0,2013-04-20 01:00:17
2013,4,20,1,0,18.0,32.243,25.396,0.0,2013-04-20 01:00:18
2013,4,20,1,0,19.0,32.277,24.892,0.0,2013-04-20 01:00:19
2013,4,20,1,0,20.0,32.311,24.385,0.0,2013-04-20 01:00:20
2013,4,20,1,0,21.0,32.345,23.872,0.0,2013-04-20 01:00:21
2013,4,20,1,0,22.0,32.378,23.356,0.0,2013-04-20 01:00:22
2013,4,20,1,0,23.0,32.411,22.834,0.0,2013-04-20 01:00:23
2013,4,20,1,0,24.0,32.444,22.309,0.0,2013-04-20 01:00:24
2013,4,20,1,0,25.0,32.476,21.779,0.0,2013-04-20 01:00:25
2013,4,20,1,0,26.0,32.508,21.244,0.0,2013-04-20 01:00:26
2013,4,20,1,0,27.0,32.54,20.706,0.0,2013-04-20 01:00:27
2013,4,20,1,0,28.0,32.571,20.163,0.0,2013-04-20 01:00:28
2013,4,20,1,0,29.0,32.602,19.616,0.0,2013-04-20 01:00:29
2013,4,20,1,0,30.0,32.632,19.065,0.0,2013-04-20 01:00:30
2013,4,20,1,0,31.0,32.663,18.51,0.0,2013-04-20 01:00:31
2013,4,20,1,0,32.0,32.692,17.951,0.0,2013-04-20 01:00:32
2013,4,20,1,0,33.0,32.722,17.388,0.0,2013-04-20 01:00:33
2013,4,20,1,0,34.0,32.751,16.822,0.0,2013-04-20 01:00:34
2013,4,20,1,0,35.0,32.78,16.252,0.0,2013-04-20 01:00:35
2013,4,20,1,0,36.0,32.808,15.678,0.0,2013-04-20 01:00:36
2013,4,20,1,0,37.0,32.836,15.101,0.0,2013-04-20 01:00:37
2013,4,20,1,0,38.0,32.864,14.52,0.0,2013-04-20 01:00:38
2013,4,20,1,0,39.0,32.891,13.937,0.0,2013-04-20 01:00:39
2013,4,20,1,0,40.0,32.918,13.35,0.0,2013-04-20 01:00:40
2013,4,20,1,0,41.0,32.945,12.76,0.0,2013-04-20 01:00:41
2013,4,20,1,0,42.0,32.971,12.168,0.0,2013-04-20 01:00:42
2013,4,20,1,0,43.0,32.997,11.572,0.0,2013-04-20 01:00:43
2013,4,20,1,0,44.0,33.023,10.974,0.0,2013-04-20 01:00:44
2013,4,20,1,0,45.0,33.048,10.374,0.0,2013-04-20 01:00:45
2013,4,20,1,0,46.0,33.073,9.771,0.0,2013-04-20 01:00:46
2013,4,20,1,0,47.0,33.097,9.166,0.0,2013-04-20 01:00:47
2013,4,20,1,0,48.0,33.121,8.559,0.0,2013-04-20 01:00:48
2013,4,20,1,0,49.0,33.145,7.95,0.0,2013-04-20 01:00:49
2013,4,20,1,0,50.0,33.168,7.339,0.0,2013-04-20 01:00:50
2013,4,20,1,0,51.0,33.191,6.726,0.0,2013-04-20 01:00:51
2013,4,20,1,0,52.0,33.214,6.112,0.0,2013-04-20 01:00:52
2013,4,20,1,0,53.0,33.236,5.497,0.0,2013-04-20 01:00:53
2013,4,20,1,0,54.0,33.258,4.881,0.0,2013-04-20 01:00:54
2013,4,20,1,0,55.0,33.279,4.263,0.0,2013-04-20 01:00:55
2013,4,20,1,0,56.0,33.301,3.645,0.0,2013-04-20 01:00:56
2013,4,20,1,0,57.0,33.321,3.026,0.0,2013-04-20 01:00:57
2013,4,20,1,0,58.0,33.342,2.407,0.0,2013-04-20 01:00:58
2013,4,20,1,0,59.0,33.362,1.787,0.0,2013-04-20 01:00:59
2013,4,20,1,1,0.0,33.381,1.167,0.0,2013-04-20 01:01:00
2013,4,20,1,1,1.0,33.401,0.547,0.0,2013-04-20 01:01:01
2013,4,20,1,1,2.0,33.419,-0.073,0.0,2013-04-20 01:01:02
2013,4,20,1,1,3.0,33.438,-0.693,0.0,2013-04-20 01:01:03
2013,4,20,1,1,4.0,33.456,-1.312,0.0,2013-04-20 01:01:04
2013,4,20,1,1,5.0,33.474,-1.93,0.0,2013-04-20 01:01:05
2013,4,20,1,1,6.0,33.491,-2.548,0.0,2013-04-20 01:01:06
2013,4,20,1,1,7.0,33.508,-3.165,0.0,2013-04-20 01:01:07
2013,4,20,1,1,8.0,33.525,-3.78,0.0,2013-04-20 01:01:08
2013,4,20,1,1,9.0,33.541,-4.395,0.0,2013-04-20 01:01:09
2013,4,20,1,1,10.0,33.557,-5.008,0.0,2013-04-20 01:01:10
2013,4,20,1,1,11.0,33.573,-5.619,0.0,2013-04-20 01:01:11
2013,4,20,1,1,12.0,33.588,-6.229,0.0,2013-04-20 01:01:12
2013,4,20,1,1,13.0,33.603,-6.837,0.0,2013-04-20 01:01:13
2013,4,20,1,1,14.0,33.617,-7.442,0.0,2013-04-20 01:01:14
2013,4,20,1,1,15.0,33.631,-8.046,0.0,2013-04-20 01:01:15
2013,4,20,1,1,16.0,33.645,-8.647,0.0,2013-04-20 01:01:16
2013,4,20,1,1,17.0,33.658,-9.246,0.0,2013-04-20 01:01:17
2013,4,20,1,1,18.0,33.671,-9.843,0.0,2013-04-20 01:01:18
2013,4,20,1,1,19.0,33.683,-10.436,0.0,2013-04-20 01:01:19
2013,4,20,1,1,20.0,33.695,-11.027,0.0,2013-04-20 01:01:20
2013,4,20,1,1,21.0,33.707,-11.615,0.0,2013-04-20 01:01:21
2013,4,20,1,1,22.0,33.719,-12.2,0.0,2013-04-20 01:01:22
2013,4,20,1,1,23.0,33.73,-12.781,0.0,2013-04-20 01:01:23
2013,4,20,1,1,24.0,33.74,-13.36,0.0,2013-04-20 01:01:24
2013,4,20,1,1,25.0,33.75,-13.934,0.0,2013-04-20 01:01:25
2013,4,20,1,1,26.0,33.76,-14.506,0.0,2013-04-20 01:01:26
2013,4,20,1,1,27.0,33.77,-15.074,0.0,2013-04-20 01:01:27
2013,4,20,1,1,28.0,33.779,-15.638,0.0,2013-04-20 01:01:28
2013,4,20,1,1,29.0,33.788,-16.198,0.0,2013-04-20 01:01:29
2013,4,20,1,1,30.0,33.796,-16.755,0.0,2013-04-20 01:01:30
2013,4,20,1,1,31.0,33.804,-17.307,0.0,2013-04-20 01:01:31
2013,4,20,1,1,32.0,33.812,-17.856,0.0,2013-04-20 01:01:32
2013,4,20,1,1,33.0,33.819,-18.4,0.0,2013-04-20 01:01:33
2013,4,20,1,1,34.0,33.826,-18.94,0.0,2013-04-20 01:01:34
2013,4,20,1,1,35.0,33.833,-19.476,0.0,2013-04-20 01:01:35
2013,4,20,1,1,36.0,33.839,-20.008,0.0,2013-04-20 01:01:36
2013,4,20,1,1,37.0,33.845,-20.535,0.0,2013-04-20 01:01:37
2013,4,20,1,1,38.0,33.85,-21.058,0.0,2013-04-20 01:01:38
2013,4,20,1,1,39.0,33.855,-21.577,0.0,2013-04-20 01:01:39
2013,4,20,1,1,40.0,33.86,-22.091,0.0,2013-04-20 01:01:40
2013,4,20,1,1,41.0,33.864,-22.601,0.0,2013-04-20 01:01:41
2013,4,20,1,1,42.0,33.868,-23.106,0.0,2013-04-20 01:01:42
2013,4,20,1,1,43.0,33.872,-23.606,0.0,2013-04-20 01:01:43
2013,4,20,1,1,44.0,33.875,-24.102,0.0,2013-04-20 01:01:44
2013,4,20,1,1,45.0,33.878,-24.593,0.0,2013-04-20 01:01:45
2013,4,20,1,1,46.0,33.88,-25.079,0.0,2013-04-20 01:01:46
2013,4,20,1,1,47.0,33.882,-25.561,0.0,2013-04-20 01:01:47
2013,4,20,1,1,48.0,33.884,-26.038,0.0,2013-04-20 01:01:48
2013,4,20,1,1,49.0,33.885,-26.511,0.0,2013-04-20 01:01:49
2013,4,20,1,1,50.0,33.886,-26.978,0.0,2013-04-20 01:01:50
2013,4,20,1,1,51.0,33.887,-27.441,0.0,2013-04-20 01:01:51
2013,4,20,1,1,52.0,33.887,-27.9,0.0,2013-04-20 01:01:52
2013,4,20,1,1,53.0,33.887,-28.353,0.0,2013-04-20 01:01:53
2013,4,20,1,1,54.0,33.887,-28.802,0.0,2013-04-20 01:01:54
2013,4,20,1,1,55.0,33.886,-29.246,0.0,2013-04-20 01:01:55
2013,4,20,1,1,56.0,33.885,-29.685,0.0,2013-04-20 01:01:56
2013,4,20,1,1,57.0,33.883,-30.12,0.0,2013-04-20 01:01:57
2013,4,20,1,1,58.0,33.882,-30.55,0.0,2013-04-20 01:01:58
2013,4,20,1,1,59.0,33.879,-30.975,0.0,2013-04-20 01:01:59
2013,4,20,1,2,0.0,33.877,-31.396,0.0,2013-04-20 01:02:00
2013,4,20,1,2,1.0,33.874,-31.812,0.0,2013-04-20 01:02:01
2013,4,20,1,2,2.0,33.871,-32.224,0.0,2013-04-20 01:02:02
2013,4,20,1,2,3.0,33.867,-32.63,0.0,2013-04-20 01:02:03
2013,4,20,1,2,4.0,33.863,-33.033,0.0,2013-04-20 01:02:04
2013,4,20,1,2,5.0,33.859,-33.431,0.0,2013-04-20 01:02:05
2013,4,20,1,2,6.0,33.854,-33.824,0.0,2013-04-20 01:02:06
2013,4,20,1,2,7.0,33.849,-34.212,0.0,2013-04-20 01:02:07
2013,4,20,1,2,8.0,33.844,-34.597,0.0,2013-04-20 01:02:08
2013,4,20,1,2,9.0,33.838,-34.977,0.0,2013-04-20 01:02:09
2013,4,20,1,2,10.0,33.832,-35.352,0.0,2013-04-20 01:02:10
2013,4,20,1,2,11.0,33.826,-35.723,0.0,2013-04-20 01:02:11
2013,4,20,1,2,12.0,33.819,-36.09,0.0,2013-04-20 01:02:12
2013,4,20,1,2,13.0,33.812,-36.452,0.0,2013-04-20 01:02:13
2013,4,20,1,2,14.0,33.804,-36.811,0.0,2013-04-20 01:02:14
2013,4,20,1,2,15.0,33.797,-37.165,0.0,2013-04-20 01:02:15
2013,4,20,1,2,16.0,33.788,-37.514,0.0,2013-04-20 01:02:16
2013,4,20,1,2,17.0,33.78,-37.86,0.0,2013-04-20 01:02:17
2013,4,20,1,2,18.0,33.771,-38.201,0.0,2013-04-20 01:02:18
2013,4,20,1,2,19.0,33.762,-38.539,0.0,2013-04-20 01:02:19
2013,4,20,1,2,20.0,33.753,-38.872,0.0,2013-04-20 01:02:20
2013,4,20,1,2,21.0,33.743,-39.202,0.0,2013-04-20 01:02:21
2013,4,20,1,2,22.0,33.733,-39.527,0.0,2013-04-20 01:02:22
2013,4,20,1,2,23.0,33.722,-39.849,0.0,2013-04-20 01:02:23
2013,4,20,1,2,24.0,33.712,-40.166,0.0,2013-04-20 01:02:24
2013,4,20,1,2,25.0,33.7,-40.48,0.0,2013-04-20 01:02:25
2013,4,20,1,2,26.0,33.689,-40.79,0.0,2013-04-20 01:02:26
2013,4,20,1,2,27.0,33.677,-41.096,0.0,2013-04-20 01:02:27
2013,4,20,1,2,28.0,33.665,-41.399,0.0,2013-04-20 01:02:28
2013,4,20,1,2,29.0,33.653,-41.698,0.0,2013-04-20 01:02:29
2013,4,20,1,2,30.0,33.64,-41.993,0.0,2013-04-20 01:02:30
2013,4,20,1,2,31.0,33.627,-42.285,0.0,2013-04-20 01:02:31
2013,4,20,1,2,32.0,33.614,-42.573,0.0,2013-04-20 01:02:32
2013,4,20,1,2,33.0,33.6,-42.857,0.0,2013-04-20 01:02:33
2013,4,20,1,2,34.0,33.586,-43.138,0.0,2013-04-20 01:02:34
2013,4,20,1,2,35.0,33.572,-43.416,0.0,2013-04-20 01:02:35
2013,4,20,1,2,36.0,33.557,-43.69,0.0,2013-04-20 01:02:36
2013,4,20,1,2,37.0,33.542,-43.961,0.0,2013-04-20 01:02:37
2013,4,20,1,2,38.0,33.527,-44.229,0.0,2013-04-20 01:02:38
2013,4,20,1,2,39.0,33.511,-44.493,0.0,2013-04-20 01:02:39
2013,4,20,1,2,40.0,33.496,-44.754,0.0,2013-04-20 01:02:40
2013,4,20,1,2,40.952,33.48,-45.0,0.0,2013-04-20 01:02:40
2013,4,20,6,29,38.268,-9.342,45.0,0.0,2013-04-20 06:29:38
2013,4,20,6,29,39.0,-9.37,44.759,0.0,2013-04-20 06:29:39
2013,4,20,6,29,40.0,-9.409,44.426,0.0,2013-04-20 06:29:40
2013,4,20,6,29,41.0,-9.447,44.088,0.0,2013-04-20 06:29:41
2013,4,20,6,29,42.0,-9.486,43.745,0.0,2013-04-20 06:29:42
2013,4,20,6,29,43.0,-9.525,43.397,0.0,2013-04-20 06:29:43
2013,4,20,6,29,44.0,-9.563,43.044,0.0,2013-04-20 06:29:44
2013,4,20,6,29,45.0,-9.602,42.686,0.0,2013-04-20 06:29:45
2013,4,20,6,29,46.0,-9.64,42.323,0.0,2013-04-20 06:29:46
2013,4,20,6,29,47.0,-9.678,41.954,0.0,2013-04-20 06:29:47
2013,4,20,6,29,48.0,-9.717,41.58,0.0,2013-04-20 06:29:48
2013,4,20,6,29,49.0,-9.755,41.2,0.0,2013-04-20 06:29:49
2013,4,20,6,29,50.0,-9.793,40.815,0.0,2013-04-20 06:29:50
2013,4,20,6,29,51.0,-9.831,40.424,0.0,2013-04-20 06:29:51
2013,4,20,6,29,52.0,-9.869,40.028,0.0,2013-04-20 06:29:52
2013,4,20,6,29,53.0,-9.907,39.626,0.0,2013-04-20 06:29:53
2013,4,20,6,29,54.0,-9.945,39.218,0.0,2013-04-20 06:29:54
2013,4,20,6,29,55.0,-9.982,38.804,0.0,2013-04-20 06:29:55
2013,4,20,6,29,56.0,-10.02,38.385,0.0,2013-04-20 06:29:56
2013,4,20,6,29,57.0,-10.058,37.959,0.0,2013-04-20 06:29:57
2013,4,20,6,29,58.0,-10.095,37.528,0.0,2013-04-20 06:29:58
2013,4,20,6,29,59.0,-10.133,37.09,0.0,2013-04-20 06:29:59
2013,4,20,6,30,0.0,-10.17,36.647,0.0,2013-04-20 06:30:00
2013,4,20,6,30,1.0,-10.207,36.197,0.0,2013-04-20 06:30:01
2013,4,20,6,30,2.0,-10.244,35.741,0.0,2013-04-20 06:30:02
2013,4,20,6,30,3.0,-10.282,35.278,0.0,2013-04-20 06:30:03
2013,4,20,6,30,4.0,-10.319,34.809,0.0,2013-04-20 06:30:04
2013,4,20,6,30,5.0,-10.355,34.334,0.0,2013-04-20 06:30:05
2013,4,20,6,30,6.0,-10.392,33.853,0.0,2013-04-20 06:30:06
2013,4,20,6,30,7.0,-10.429,33.364,0.0,2013-04-20 06:30:07
2013,4,20,6,30,8.0,-10.466,32.87,0.0,2013-04-20 06:30:08
2013,4,20,6,30,9.0,-10.502,32.369,0.0,2013-04-20 06:30:09
2013,4,20,6,30,10.0,-10.538,31.861,0.0,2013-04-20 06:30:10
2013,4,20,6,30,11.0,-10.575,31.347,0.0,2013-04-20 06:30:11
2013,4,20,6,30,12.0,-10.611,30.826,0.0,2013-04-20 06:30:12
2013,4,20,6,30,13.0,-10.647,30.298,0.0,2013-04-20 06:30:13
2013,4,20,6,30,14.0,-10.683,29.764,0.0,2013-04-20 06:30:14
2013,4,20,6,30,15.0,-10.719,29.223,0.0,2013-04-20 06:30:15
2013,4,20,6,30,16.0,-10.755,28.676,0.0,2013-04-20 06:30:16
2013,4,20,6,30,17.0,-10.79,28.121,0.0,2013-04-20 06:30:17
2013,4,20,6,30,18.0,-10.826,27.561,0.0,2013-04-20 06:30:18
2013,4,20,6,30,19.0,-10.861,26.993,0.0,2013-04-20 06:30:19
2013,4,20,6,30,20.0,-10.897,26.419,0.0,2013-04-20 06:30:20
2013,4,20,6,30,21.0,-10.932,25.838,0.0,2013-04-20 06:30:21
2013,4,20,6,30,22.0,-10.967,25.251,0.0,2013-04-20 06:30:22
2013,4,20,6,30,23.0,-11.002,24.658,0.0,2013-04-20 06:30:23
2013,4,20,6,30,24.0,-11.037,24.057,0.0,2013-04-20 06:30:24
2013,4,20,6,30,25.0,-11.071,23.451,0.0,2013-04-20 06:30:25
2013,4,20,6,30,26.0,-11.106,22.838,0.0,2013-04-20 06:30:26
2013,4,20,6,30,27.0,-11.14,22.219,0.0,2013-04-20 06:30:27
2013,4,20,6,30,28.0,-11.175,21.593,0.0,2013-04-20 06:30:28
2013,4,20,6,30,29.0,-11.209,20.962,0.0,2013-04-20 06:30:29
2013,4,20,6,30,30.0,-11.243,20.324,0.0,2013-04-20 06:30:30
2013,4,20,6,30,31.0,-11.277,19.681,0.0,2013-04-20 06:30:31
2013,4,20,6,30,32.0,-11.31,19.031,0.0,2013-04-20 06:30:32
2013,4,20,6,30,33.0,-11.344,18.376,0.0,2013-04-20 06:30:33
2013,4,20,6,30,34.0,-11.378,17.716,0.0,2013-04-20 06:30:34
2013,4,20,6,30,35.0,-11.411,17.05,0.0,2013-04-20 06:30:35
2013,4,20,6,30,36.0,-11.444,16.379,0.0,2013-04-20 06:30:36
2013,4,20,6,30,37.0,-11.477,15.702,0.0,2013-04-20 06:30:37
2013,4,20,6,30,38.0,-11.51,15.021,0.0,2013-04-20 06:30:38
2013,4,20,6,30,39.0,-11.543,14.335,0.0,2013-04-20 06:30:39
2013,4,20,6,30,40.0,-11.575,13.644,0.0,2013-04-20 06:30:40
2013,4,20,6,30,41.0,-11.608,12.949,0.0,2013-04-20 06:30:41
2013,4,20,6,30,42.0,-11.64,12.249,0.0,2013-04-20 06:30:42
2013,4,20,6,30,43.0,-11.672,11.546,0.0,2013-04-20 06:30:43
2013,4,20,6,30,44.0,-11.704,10.838,0.0,2013-04-20 06:30:44
2013,4,20,6,30,45.0,-11.736,10.127,0.0,2013-04-20 06:30:45
2013,4,20,6,30,46.0,-11.768,9.413,0.0,2013-04-20 06:30:46
2013,4,20,6,30,47.0,-11.799,8.695,0.0,2013-04-20 06:30:47
2013,4,20,6,30,48.0,-11.831,7.975,0.0,2013-04-20 06:30:48
2013,4,20,6,30,49.0,-11.862,7.251,0.0,2013-04-20 06:30:49
2013,4,20,6,30,50.0,-11.893,6.526,0.0,2013-04-20 06:30:50
2013,4,20,6,30,51.0,-11.924,5.798,0.0,2013-04-20 06:30:51
2013,4,20,6,30,52.0,-11.955,5.068,0.0,2013-04-20 06:30:52
2013,4,20,6,30,53.0,-11.985,4.337,0.0,2013-04-20 06:30:53
2013,4,20,6,30,54.0,-12.016,3.604,0.0,2013-04-20 06:30:54
2013,4,20,6,30,55.0,-12.046,2.87,0.0,2013-04-20 06:30:55
2013,4,20,6,30,56.0,-12.076,2.135,0.0,2013-04-20 06:30:56
2013,4,20,6,30,57.0,-12.106,1.4,0.0,2013-04-20 06:30:57
2013,4,20,6,30,58.0,-12.135,0.664,0.0,2013-04-20 06:30:58
2013,4,20,6,30,59.0,-12.165,-0.072,0.0,2013-04-20 06:30:59
2013,4,20,6,31,0.0,-12.194,-0.808,0.0,2013-04-20 06:31:00
2013,4,20,6,31,1.0,-12.224,-1.543,0.0,2013-04-20 06:31:01
2013,4,20,6,31,2.0,-12.253,-2.277,0.0,2013-04-20 06:31:02
2013,4,20,6,31,3.0,-12.281,-3.01,0.0,2013-04-20 06:31:03
2013,4,20,6,31,4.0,-12.31,-3.742,0.0,2013-04-20 06:31:04
2013,4,20,6,31,5.0,-12.339,-4.473,0.0,2013-04-20 06:31:05
2013,4,20,6,31,6.0,-12.367,-5.202,0.0,2013-04-20 06:31:06
2013,4,20,6,31,7.0,-12.395,-5.928,0.0,2013-04-20 06:31:07
2013,4,20,6,31,8.0,-12.423,-6.652,0.0,2013-04-20 06:31:08
2013,4,20,6,31,9.0,-12.451,-7.374,0.0,2013-04-20 06:31:09
2013,4,20,6,31,10.0,-12.478,-8.093,0.0,2013-04-20 06:31:10
2013,4,20,6,31,11.0,-12.506,-8.808,0.0,2013-04-20 06:31:11
2013,4,20,6,31,12.0,-12.533,-9.521,0.0,2013-04-20 06:31:12
2013,4,20,6,31,13.0,-12.56,-10.229,0.0,2013-04-20 06:31:13
2013,4,20,6,31,14.0,-12.587,-10.935,0.0,2013-04-20 06:31:14
2013,4,20,6,31,15.0,-12.613,-11.636,0.0,2013-04-20 06:31:15
2013,4,20,6,31,16.0,-12.64,-12.333,0.0,2013-04-20 06:31:16
2013,4,20,6,31,17.0,-12.666,-13.025,0.0,2013-04-20 06:31:17
2013,4,20,6,31,18.0,-12.692,-13.713,0.0,2013-04-20 06:31:18
2013,4,20,6,31,19.0,-12.718,-14.396,0.0,2013-04-20 06:31:19
2013,4,20,6,31,20.0,-12.744,-15.075,0.0,2013-04-20 06:31:20
2013,4,20,6,31,21.0,-12.769,-15.748,0.0,2013-04-20 06:31:21
2013,4,20,6,31,22.0,-12.794,-16.416,0.0,2013-04-20 06:31:22
2013,4,20,6,31,23.0,-12.819,-17.079,0.0,2013-04-20 06:31:23
2013,4,20,6,31,24.0,-12.844,-17.736,0.0,2013-04-20 06:31:24
2013,4,20,6,31,25.0,-12.869,-18.388,0.0,2013-04-20 06:31:25
2013,4,20,6,31,26.0,-12.894,-19.034,0.0,2013-04-20 06:31:26
2013,4,20,6,31,27.0,-12.918,-19.674,0.0,2013-04-20 06:31:27
2013,4,20,6,31,28.0,-12.942,-20.308,0.0,2013-04-20 06:31:28
2013,4,20,6,31,29.0,-12.966,-20.935,0.0,2013-04-20 06:31:29
2013,4,20,6,31,30.0,-12.99,-21.557,0.0,2013-04-20 06:31:30
2013,4,20,6,31,31.0,-13.013,-22.173,0.0,2013-04-20 06:31:31
2013,4,20,6,31,32.0,-13.036,-22.782,0.0,2013-04-20 06:31:32
2013,4,20,6,31,33.0,-13.059,-23.385,0.0,2013-04-20 06:31:33
2013,4,20,6,31,34.0,-13.082,-23.981,0.0,2013-04-20 06:31:34
2013,4,20,6,31,35.0,-13.105,-24.571,0.0,2013-04-20 06:31:35
2013,4,20,6,31,36.0,-13.127,-25.154,0.0,2013-04-20 06:31:36
2013,4,20,6,31,37.0,-13.15,-25.731,0.0,2013-04-20 06:31:37
2013,4,20,6,31,38.0,-13.172,-26.301,0.0,2013-04-20 06:31:38
2013,4,20,6,31,39.0,-13.194,-26.865,0.0,2013-04-20 06:31:39
2013,4,20,6,31,40.0,-13.215,-27.422,0.0,2013-04-20 06:31:40
2013,4,20,6,31,41.0,-13.237,-27.972,0.0,2013-04-20 06:31:41
2013,4,20,6,31,42.0,-13.258,-28.516,0.0,2013-04-20 06:31:42
2013,4,20,6,31,43.0,-13.279,-29.053,0.0,2013-04-20 06:31:43
2013,4,20,6,31,44.0,-13.3,-29.583,0.0,2013-04-20 06:31:44
2013,4,20,6,31,45.0,-13.321,-30.107,0.0,2013-04-20 06:31:45
2013,4,20,6,31,46.0,-13.341,-30.624,0.0,2013-04-20 06:31:46
2013,4,20,6,31,47.0,-13.361,-31.135,0.0,2013-04-20 06:31:47
2013,4,20,6,31,48.0,-13.381,-31.639,0.0,2013-04-20 06:31:48
2013,4,20,6,31,49.0,-13.401,-32.136,0.0,2013-04-20 06:31:49
2013,4,20,6,31,50.0,-13.421,-32.627,0.0,2013-04-20 06:31:50
2013,4,20,6,31,51.0,-13.44,-33.112,0.0,2013-04-20 06:31:51
2013,4,20,6,31,52.0,-13.459,-33.59,0.0,2013-04-20 06:31:52
2013,4,20,6,31,53.0,-13.478,-34.062,0.0,2013-04-20 06:31:53
2013,4,20,6,31,54.0,-13.497,-34.527,0.0,2013-04-20 06:31:54
2013,4,20,6,31,55.0,-13.515,-34.986,0.0,2013-04-20 06:31:55
2013,4,20,6,31,56.0,-13.534,-35.439,0.0,2013-04-20 06:31:56
2013,4,20,6,31,57.0,-13.552,-35.885,0.0,2013-04-20 06:31:57
2013,4,20,6,31,58.0,-13.57,-36.326,0.0,2013-04-20 06:31:58
2013,4,20,6,31,59.0,-13.588,-36.76,0.0,2013-04-20 06:31:59
2013,4,20,6,32,0.0,-13.605,-37.188,0.0,2013-04-20 06:32:00
2013,4,20,6,32,1.0,-13.622,-37.611,0.0,2013-04-20 06:32:01
2013,4,20,6,32,2.0,-13.639,-38.027,0.0,2013-04-20 06:32:02
2013,4,20,6,32,3.0,-13.656,-38.438,0.0,2013-04-20 06:32:03
2013,4,20,6,32,4.0,-13.673,-38.842,0.0,2013-04-20 06:32:04
2013,4,20,6,32,5.0,-13.689,-39.242,0.0,2013-04-20 06:32:05
2013,4,20,6,32,6.0,-13.705,-39.635,0.0,2013-04-20 06:32:06
2013,4,20,6,32,7.0,-13.721,-40.023,0.0,2013-04-20 06:32:07
2013,4,20,6,32,8.0,-13.737,-40.405,0.0,2013-04-20 06:32:08
2013,4,20,6,32,9.0,-13.753,-40.782,0.0,2013-04-20 06:32:09
2013,4,20,6,32,10.0,-13.768,-41.153,0.0,2013-04-20 06:32:10
2013,4,20,6,32,11.0,-13.783,-41.52,0.0,2013-04-20 06:32:11
2013,4,20,6,32,12.0,-13.798,-41.881,0.0,2013-04-20 06:32:12
2013,4,20,6,32,13.0,-13.813,-42.236,0.0,2013-04-20 06:32:13
2013,4,20,6,32,14.0,-13.828,-42.587,0.0,2013-04-20 06:32:14
2013,4,20,6,32,15.0,-13.842,-42.932,0.0,2013-04-20 06:32:15
2013,4,20,6,32,16.0,-13.856,-43.273,0.0,2013-04-20 06:32:16
2013,4,20,6,32,17.0,-13.87,-43.609,0.0,2013-04-20 06:32:17
2013,4,20,6,32,18.0,-13.884,-43.94,0.0,2013-04-20 06:32:18
2013,4,20,6,32,19.0,-13.897,-44.266,0.0,2013-04-20 06:32:19
2013,4,20,6,32,20.0,-13.91,-44.587,0.0,2013-04-20 06:32:20
2013,4,20,6,32,21.0,-13.923,-44.904,0.0,2013-04-20 06:32:21
2013,4,20,6,32,21.306,-13.927,-45.0,0.0,2013-04-20 06:32:21
2013,4,20,14,46,56.096,2.691,45.0,0.0,2013-04-20 14:46:56
2013,4,20,14,46,57.0,2.721,44.704,0.0,2013-04-20 14:46:57
2013,4,20,14,46,58.0,2.754,44.371,0.0,2013-04-20 14:46:58
2013,4,20,14,46,59.0,2.787,44.033,0.0,2013-04-20 14:46:59
2013,4,20,14,47,0.0,2.82,43.691,0.0,2013-04-20 14:47:00
2013,4,20,14,47,1.0,2.853,43.343,0.0,2013-04-20 14:47:01
2013,4,20,14,47,2.0,2.886,42.99,0.0,2013-04-20 14:47:02
2013,4,20,14,47,3.0,2.919,42.632,0.0,2013-04-20 14:47:03
2013,4,20,14,47,4.0,2.952,42.269,0.0,2013-04-20 14:47:04
2013,4,20,14,47,5.0,2.985,41.9,0.0,2013-04-20 14:47:05
2013,4,20,14,47,6.0,3.018,41.526,0.0,2013-04-20 14:47:06
2013,4,20,14,47,7.0,3.052,41.147,0.0,2013-04-20 14:47:07
2013,4,20,14,47,8.0,3.085,40.762,0.0,2013-04-20 14:47:08
2013,4,20,14,47,9.0,3.118,40.371,0.0,2013-04-20 14:47:09
2013,4,20,14,47,10.0,3.151,39.974,0.0,2013-04-20 14:47:10
2013,4,20,14,47,11.0,3.184,39.572,0.0,2013-04-20 14:47:11
2013,4,20,14,47,12.0,3.218,39.164,0.0,2013-04-20 14:47:12
2013,4,20,14,47,13.0,3.251,38.75,0.0,2013-04-20 14:47:13
2013,4,20,14,47,14.0,3.284,38.33,0.0,2013-04-20 14:47:14
2013,4,20,14,47,15.0,3.317,37.904,0.0,2013-04-20 14:47:15
2013,4,20,14,47,16.0,3.351,37.472,0.0,2013-04-20 14:47:16
2013,4,20,14,47,17.0,3.384,37.033,0.0,2013-04-20 14:47:17
2013,4,20,14,47,18.0,3.417,36.589,0.0,2013-04-20 14:47:18
2013,4,20,14,47,19.0,3.45,36.138,0.0,2013-04-20 14:47:19
2013,4,20,14,47,20.0,3.484,35.681,0.0,2013-04-20 14:47:20
2013,4,20,14,47,21.0,3.517,35.218,0.0,2013-04-20 14:47:21
